,S,E,I,R,D,C,L,time
79,0.0,0.0,702.3198271204618,3060976.1441383036,765244.0360345759,7653845.0,244871.44234926905,79
80,0.0,0.0,611.8146947595776,3061048.5482441923,765262.1370610481,7653845.0,244878.0915310643,80
81,0.0,0.0,532.9725949194258,3061111.621924064,765277.905481016,7653845.0,244883.8838595354,81
82,0.0,0.0,464.29055949166474,3061166.567552407,765291.6418881017,7653845.0,244888.92975392513,82
83,0.0,0.0,404.45930182521306,3061214.43255854,765303.608139635,7653845.0,244893.32540419255,83
84,0.0,0.0,352.3382577755722,3061256.1293937797,765314.0323484449,7653845.0,244897.1546046832,84
85,0.0,0.0,306.9338431137716,3061292.452925509,765323.1132313772,7653845.0,244900.49035150238,85
86,0.0,0.0,267.38051281560524,3061324.0955897477,765331.0238974369,7653845.0,244903.3962340407,86
87,0.0,0.0,232.9242611641097,3061351.6605910687,765337.9151477672,7653845.0,244905.9276471798,87
88,0.0,0.0,202.90824812749767,3061375.6734014982,765343.9183503746,7653845.0,244908.1328472855,88
89,0.0,0.0,176.76027800797476,3061396.591777594,765349.1479443985,7653845.0,244910.05387211987,89
90,0.0,0.0,153.9818916667409,3061414.8144866666,765353.7036216666,7653845.0,244911.7273422075,90
91,0.0,0.0,134.13886439009903,3061430.688908488,765357.672227122,7653845.0,244913.18515893334,91
92,0.0,0.0,116.85292825735431,3061444.517657394,765361.1294143485,7653845.0,244914.45511267905,92
93,0.0,0.0,101.79456121388081,3061456.5643510288,765364.1410877572,7653845.0,244915.56141259152,93
94,0.0,0.0,88.6767053873498,3061467.0586356902,765366.7646589226,7653845.0,244916.5251480823,94
95,0.0,0.0,77.24929489928924,3061476.2005640804,765369.0501410201,7653845.0,244917.36469085523,95
96,0.0,0.0,67.29448885556641,3061484.1644089157,765371.0411022289,7653845.0,244918.09604512644,96
97,0.0,0.0,58.62251864222023,3061491.101985086,765372.7754962716,7653845.0,244918.73315271325,97
98,0.0,0.0,51.0680703635836,3061497.145543709,765374.2863859272,7653845.0,244919.2881588069,98
99,0.0,0.0,44.48713346105995,3061502.4102932313,765375.6025733078,7653845.0,244919.77164349673,99
100,0.0,0.0,38.75425543772748,3061506.99659565,765376.7491489125,7653845.0,244920.1928234585,100
101,0.0,0.0,33.7601503555461,3061510.9918797156,765377.7479699289,7653845.0,244920.559727652,101
102,0.0,0.0,29.409615515913874,3061514.4723075875,765378.6180768969,7653845.0,244920.87935037725,102
103,0.0,0.0,25.61971660922394,3061517.5042267125,765379.3760566781,7653845.0,244921.157784607,103
104,0.0,0.0,22.318206736901267,3061520.14543461,765380.0363586525,7653845.0,244921.400338137,104
105,0.0,0.0,19.442149167712962,3061522.4462806657,765380.6115701664,7653845.0,244921.6116347688,105
106,0.0,0.0,16.936717573935518,3061524.4506259407,765381.1126564852,7653845.0,244921.79570245327,106
107,0.0,0.0,14.754150876263415,3061526.1966792988,765381.5491698247,7653845.0,244921.95605007527,107
108,0.0,0.0,12.85284277365215,3061527.717725781,765381.9294314452,7653845.0,244922.0957343439,108
109,0.0,0.0,11.196548601789763,3061529.0427611186,765382.2606902797,7653845.0,244922.21741806247,109
110,0.0,0.0,9.753694400528195,3061530.1970444797,765382.5492611199,7653845.0,244922.3234208895,110
111,0.0,0.0,8.49677501901683,3061531.202579985,765382.8006449962,7653845.0,244922.41576355838,111
112,0.0,0.0,7.401829784607445,3061532.0785361724,765383.0196340431,7653845.0,244922.4962063988,112
113,0.0,0.0,6.447985740199269,3061532.8416114077,765383.2104028519,7653845.0,244922.5662828938,113
114,0.0,0.0,5.617059742750909,3061533.5063522058,765383.3765880514,7653845.0,244922.6273289126,114
115,0.0,0.0,4.893211837757235,3061534.08543053,765383.5213576325,7653845.0,244922.68050817648,115
116,0.0,0.0,4.262643301963777,3061534.5898853587,765383.6474713397,7653845.0,244922.7268344424,116
117,0.0,0.0,3.7133335981024658,3061535.029333122,765383.7573332805,7653845.0,244922.7671908287,117
118,0.0,0.0,3.234811227212972,3061535.412151018,765383.8530377545,7653845.0,244922.80234664978,118
119,0.0,0.0,2.817954110304084,3061535.745636712,765383.936409178,7653845.0,244922.83297208147,119
120,0.0,0.0,2.4548156940277845,3061536.0361474445,765384.0090368611,7653845.0,244922.85965093694,120
121,0.0,0.0,2.138473465415957,3061536.2892212276,765384.0723053069,7653845.0,244922.88289179557,121
122,0.0,0.0,1.862896987913901,3061536.5096824095,765384.1274206024,7653845.0,244922.90313769822,122
123,0.0,0.0,1.6228329430796353,3061536.7017336455,765384.1754334114,7653845.0,244922.92077459276,123
124,0.0,0.0,1.4137049864972078,3061536.8690360105,765384.2172590026,7653845.0,244922.93613869164,124
125,0.0,0.0,1.2315265088558152,3061537.014778793,765384.2536946982,7653845.0,244922.94952288084,125
126,0.0,0.0,1.0728246391579008,3061537.1417402886,765384.2854350721,7653845.0,244922.96118230344,126
127,0.0,0.0,0.9345740413282743,3061537.2523407666,765384.3130851917,7653845.0,244922.9713392231,127
128,0.0,0.0,0.8141392421880328,3061537.348688606,765384.3371721515,7653845.0,244922.98018726133,128
129,0.0,0.0,0.7092243913906059,3061537.432620487,765384.3581551218,7653845.0,244922.9878950885,129
130,0.0,0.0,0.6178294955928474,3061537.5057364036,765384.3764341009,7653845.0,244922.994609639,130
131,0.0,0.0,0.538212292552532,3061537.569430166,765384.3923575415,7653845.0,244923.00045891228,131
132,0.0,0.0,0.4688550383576182,3061537.6249159696,765384.4062289924,7653845.0,244923.00555441328,132
133,0.0,0.0,0.4084355746517396,3061537.6732515404,765384.4183128851,7653845.0,244923.00999327758,133
134,0.0,0.0,0.35580212431002056,3061537.7153583006,765384.4288395752,7653845.0,244923.01386012323,134
135,0.0,0.0,0.3099513350948117,3061537.752038932,765384.438009733,7653845.0,244923.01722866404,135
136,0.0,0.0,0.27000915273723286,3061537.783992678,765384.4459981695,7653845.0,244923.02016311456,136
137,0.0,0.0,0.23521415882779562,3061537.811828673,765384.4529571682,7653845.0,244923.02271941424,137
138,0.0,0.0,0.2049030558860694,3061537.836077555,765384.4590193888,7653845.0,244923.02494629382,138
139,0.0,0.0,0.17849802291106048,3061537.857201582,765384.4643003955,7653845.0,244923.0268862044,139
140,0.0,0.0,0.15549570037097538,3061537.8756034398,765384.4689008599,7653845.0,244923.02857612655,140
141,0.0,0.0,0.13545759465306617,3061537.891633924,765384.472908481,7653845.0,244923.0300482752,141
142,0.0,0.0,0.11800171905344424,3061537.9055986246,765384.4763996562,7653845.0,244923.03133071394,142
143,0.0,0.0,0.10279531195892823,3061537.91776375,765384.4794409375,7653845.0,244923.03244788997,143
144,0.0,0.0,0.08954849340751997,3061537.9283612054,765384.4820903013,7653845.0,244923.0334211,144
145,0.0,0.0,0.07800873910242717,3061537.9375930084,765384.4843982521,7653845.0,244923.03426889644,145
146,0.0,0.0,0.0679560665376814,3061537.9456351465,765384.4864087866,7653845.0,244923.0350074407,146
147,0.0,0.0,0.05919884146839256,3061537.952640927,765384.4881602317,7653845.0,244923.0356508117,147
148,0.0,0.0,0.05157012478432135,3061537.9587439,765384.489685975,7653845.0,244923.03621127416,148
149,0.0,0.0,0.04492449014716655,3061537.964060408,765384.491015102,7653845.0,244923.036699512,149
150,0.0,0.0,0.03913525172613993,3061537.968691799,765384.4921729497,7653845.0,244923.03712483266,150
151,0.0,0.0,0.034092049184111586,3061537.972726361,765384.4931815902,7653845.0,244923.03749534392,151
152,0.0,0.0,0.029698743876880703,3061537.9762410047,765384.4940602512,7653845.0,244923.0378181089,152
153,0.0,0.0,0.025871586160787833,3061537.979302731,765384.4948256827,7653845.0,244923.03809928038,153
154,0.0,0.0,0.02253761887202652,3061537.981969905,765384.4954924763,7653845.0,244923.03834421848,154
155,0.0,0.0,0.01963328654315712,3061537.9842933705,765384.4960733426,7653845.0,244923.0385575924,155
156,0.0,0.0,0.017103223844296665,3061537.986317421,765384.4965793552,7653845.0,244923.03874346963,156
157,0.0,0.0,0.014899200153021321,3061537.98808064,765384.49702016,7653845.0,244923.03890539368,157
158,0.0,0.0,0.012979200133302077,3061537.98961664,765384.49740416,7653845.0,244923.0390464512,158
159,0.0,0.0,0.011306622796536346,3061537.9909547023,765384.4977386756,7653845.0,244923.0391693312,159
160,0.0,0.0,0.009849583776364136,3061537.992120333,765384.4980300833,7653845.0,244923.0392763762,160
161,0.0,0.0,0.0085803075165234,3061537.993135754,765384.4982839385,7653845.0,244923.03936962664,161
162,0.0,0.0,0.00747459778501265,3061537.9940203214,765384.4985050804,7653845.0,244923.03945086032,162
163,0.0,0.0,0.006511376420964628,3061537.9947908986,765384.4986977247,7653845.0,244923.03952162573,163
164,0.0,0.0,0.005672281521355784,3061537.9954621745,765384.4988655436,7653845.0,244923.0395832719,164
165,0.0,0.0,0.004941317407779008,3061537.9960469464,765384.4990117366,7653845.0,244923.03963697396,165
166,0.0,0.0,0.004304549700590991,3061537.9965563603,765384.4991390901,7653845.0,244923.03968375572,166
167,0.0,0.0,0.003749839687628234,3061537.9970001285,765384.4992500321,7653845.0,244923.03972450882,167
168,0.0,0.0,0.0032666129237586155,3061537.99738671,765384.4993466774,7653845.0,244923.0397600103,168
169,0.0,0.0,0.0028456576500783815,3061537.997723474,765384.4994308685,7653845.0,244923.03979093677,169
170,0.0,0.0,0.0024789491900167344,3061537.998016841,765384.4995042102,7653845.0,244923.03981787793,170
171,0.0,0.0,0.0021594969748083923,3061537.9982724027,765384.4995681007,7653845.0,244923.03984134726,171
172,0.0,0.0,0.001881211282178445,3061537.998495031,765384.4996237578,7653845.0,244923.03986179223,172
173,0.0,0.0,0.0016387871478770989,3061537.99868897,765384.4996722426,7653845.0,244923.0398796025,173
174,0.0,0.0,0.0014276032370681944,3061537.9988579173,765384.4997144793,7653845.0,244923.03989511763,174
175,0.0,0.0,0.0012436337477552829,3061537.999005093,765384.4997512732,7653845.0,244923.0399086334,175
176,0.0,0.0,0.0010833716668589837,3061537.999133303,765384.4997833257,7653845.0,244923.03992040743,176
177,0.0,0.0,0.000943761915975094,3061537.9992449908,765384.4998112477,7653845.0,244923.03993066424,177
178,0.0,0.0,0.000822143112370056,3061537.9993422856,765384.4998355714,7653845.0,244923.03993959926,178
179,0.0,0.0,0.0007161968350027807,3061537.9994270424,765384.4998567606,7653845.0,244923.03994738284,179
180,0.0,0.0,0.0006239034284302574,3061537.999500877,765384.4998752193,7653845.0,244923.0399541634,180
181,0.0,0.0,0.000543503502086152,3061537.999565197,765384.4998912993,7653845.0,244923.0399600702,181
182,0.0,0.0,0.0004734643909925757,3061537.9996212283,765384.4999053071,7653845.0,244923.03996521578,182
183,0.0,0.0,0.00041245093854507886,3061537.999670039,765384.4999175097,7653845.0,244923.03996969826,183
184,0.0,0.0,0.00035930004440267176,3061537.99971256,765384.49992814,7653845.0,244923.03997360312,184
185,0.0,0.0,0.0003129984922889254,3061537.9997496014,765384.4999374003,7653845.0,244923.03997700478,185
186,0.0,0.0,0.0002726636350351978,3061537.999781869,765384.4999454672,7653845.0,244923.0399799681,186
187,0.0,0.0,0.00023752656866468265,3061537.999809979,765384.4999524947,7653845.0,244923.03998254953,187
188,0.0,0.0,0.00020691747476459467,3061537.999834466,765384.4999586164,7653845.0,244923.03998479832,188
189,0.0,0.0,0.00018025285172792012,3061537.9998557973,765384.4999639493,7653845.0,244923.03998675727,189
190,0.0,0.0,0.00015702439145370365,3061537.999874381,765384.4999685952,7653845.0,244923.03998846377,190
191,0.0,0.0,0.00013678928946224696,3061537.9998905687,765384.4999726422,7653845.0,244923.03998995048,191
192,0.0,0.0,0.00011916180370680276,3061537.9999046708,765384.4999761677,7653845.0,244923.0399912455,192
193,0.0,0.0,0.00010380590116726632,3061537.9999169554,765384.4999792388,7653845.0,244923.03999237367,193
194,0.0,0.0,9.042885204777325e-05,3061537.999927657,765384.4999819143,7653845.0,244923.03999335645,194
195,0.0,0.0,7.877564946429731e-05,3061537.9999369797,765384.4999842449,7653845.0,244923.03999421257,195
196,0.0,0.0,6.862414824467138e-05,3061537.9999451004,765384.4999862751,7653845.0,244923.03999495838,196
197,0.0,0.0,5.978083017190445e-05,3061537.9999521757,765384.4999880439,7653845.0,244923.03999560804,197
198,0.0,0.0,5.2077114943566244e-05,3061537.999958338,765384.4999895846,7653845.0,244923.03999617405,198
199,0.0,0.0,4.536614652300358e-05,3061537.9999637073,765384.4999909268,7653845.0,244923.03999666707,199
200,0.0,0.0,3.951999362055465e-05,3061537.999968384,765384.499992096,7653845.0,244923.03999709658,200
