2018/09/26 00:00 0.4 0.3 40.1 15.3 0.3 0.0 1023.1 15.1 15.0 311.0 365.7 
2018/09/26 00:01 0.4 0.2 40.1 15.2 0.7 0.0 1023.1 15.1 15.0 310.6 365.1 
2018/09/26 00:02 0.4 0.2 40.0 15.2 0.3 0.0 1023.1 15.1 15.0 310.6 365.2 
2018/09/26 00:03 0.4 0.2 40.0 15.2 0.7 0.0 1023.1 15.1 15.0 310.6 365.3 
2018/09/26 00:04 0.4 0.2 40.0 15.2 0.4 0.0 1023.1 15.1 15.0 310.7 365.3 
2018/09/26 00:05 0.4 0.2 40.0 15.2 0.1 0.0 1023.1 15.0 15.0 310.2 364.9 
2018/09/26 00:06 0.4 0.2 40.1 15.2 0.7 0.0 1023.1 15.0 15.0 310.1 364.9 
2018/09/26 00:07 0.4 0.2 40.1 15.2 0.6 0.0 1022.8 15.0 15.0 310.0 365.7 
2018/09/26 00:08 0.4 0.2 40.1 15.2 0.4 0.0 1023.1 15.1 15.0 310.5 366.2 
2018/09/26 00:09 0.4 0.2 40.1 15.2 0.5 0.0 1023.1 15.1 15.0 310.5 366.2 
2018/09/26 00:10 0.4 0.2 40.1 15.2 0.4 0.0 1023.1 15.1 15.0 310.5 366.6 
2018/09/26 00:11 0.4 0.2 40.2 15.2 0.5 0.0 1023.1 15.1 15.0 310.5 366.8 
2018/09/26 00:12 0.4 0.2 40.3 15.2 0.6 0.0 1023.1 15.1 15.0 310.4 367.0 
2018/09/26 00:13 0.4 0.2 40.4 15.2 0.2 0.0 1023.1 15.1 15.0 310.3 366.6 
2018/09/26 00:14 0.4 0.2 40.7 15.2 0.4 0.0 1023.1 15.1 15.0 310.4 366.2 
2018/09/26 00:15 0.4 0.2 40.7 15.2 0.3 0.0 1023.1 15.1 15.0 310.4 365.9 
2018/09/26 00:16 0.4 0.2 41.0 15.2 0.0 0.0 1023.1 15.0 15.0 310.0 365.3 
2018/09/26 00:17 0.4 0.2 41.7 15.1 0.1 0.0 1023.1 15.0 15.0 310.1 364.5 
2018/09/26 00:18 0.4 0.2 42.3 15.1 0.0 0.0 1023.1 15.0 14.9 310.4 364.1 
2018/09/26 00:19 0.4 0.3 43.1 15.1 0.2 0.0 1023.1 14.9 14.9 309.9 364.0 
2018/09/26 00:20 0.4 0.3 43.5 15.0 0.2 0.0 1023.1 14.9 14.8 310.0 364.0 
2018/09/26 00:21 0.4 0.3 43.9 15.0 0.2 0.0 1023.1 14.9 14.8 310.1 364.0 
2018/09/26 00:22 0.4 0.2 44.0 14.9 0.3 0.0 1023.1 14.8 14.8 309.5 363.9 
2018/09/26 00:23 0.4 0.2 44.0 14.8 0.4 0.0 1023.1 14.8 14.7 309.4 363.5 
2018/09/26 00:24 0.4 0.2 44.5 14.8 0.3 0.0 1023.3 14.7 14.7 309.0 363.3 
2018/09/26 00:25 0.4 0.2 44.6 14.8 0.2 0.0 1023.6 14.7 14.7 309.0 362.9 
2018/09/26 00:26 0.4 0.2 44.8 14.8 0.3 0.0 1023.6 14.7 14.6 309.2 362.1 
2018/09/26 00:27 0.4 0.2 44.9 14.7 0.3 0.0 1023.3 14.7 14.6 309.2 361.9 
2018/09/26 00:28 0.4 0.2 45.7 14.7 0.3 0.0 1023.6 14.6 14.6 308.7 361.6 
2018/09/26 00:29 0.4 0.2 45.7 14.6 0.2 0.0 1023.3 14.6 14.5 309.0 361.2 
2018/09/26 00:30 0.4 0.2 45.3 14.6 0.4 0.0 1023.3 14.6 14.5 309.1 361.6 
2018/09/26 00:31 0.4 0.2 45.3 14.6 0.3 0.0 1023.3 14.5 14.5 308.7 361.8 
2018/09/26 00:32 0.4 0.2 45.2 14.6 0.3 0.0 1023.3 14.5 14.5 308.7 362.0 
2018/09/26 00:33 0.4 0.2 45.8 14.6 0.4 0.0 1023.6 14.5 14.4 308.7 361.5 
2018/09/26 00:34 0.4 0.2 45.3 14.6 0.3 0.0 1023.3 14.5 14.4 308.9 361.5 
2018/09/26 00:35 0.4 0.2 45.4 14.5 0.4 0.0 1023.3 14.4 14.4 308.3 361.9 
2018/09/26 00:36 0.4 0.2 45.9 14.5 0.3 0.0 1023.3 14.4 14.4 308.3 362.4 
2018/09/26 00:37 0.4 0.2 46.0 14.5 0.5 0.0 1023.3 14.4 14.4 308.3 362.5 
